tripid,label
210624146,correct
210623844,correct
210624849,correct
210627097,correct
210625427,correct
210628340,correct
210629052,correct
210627344,correct
210632133,correct
210635085,correct
210635028,correct
210636628,correct
210636674,correct
210636774,correct
210638265,correct
210638513,correct
210637916,correct
210638061,correct
210638188,correct
210638233,correct
210639482,correct
210640883,correct
210641336,correct
210642162,correct
210642328,correct
210643145,correct
210642848,correct
210644566,correct
210643090,correct
210645255,correct
210646060,correct
210646581,correct
210646186,correct
210647940,correct
210649997,correct
210652536,correct
210652569,correct
210653917,correct
210651946,correct
210657308,correct
210656487,correct
210656206,correct
210658231,correct
210661719,correct
210661911,correct
210660017,correct
210663029,correct
210663826,correct
210664316,correct
210665793,correct
210667571,correct
210667621,correct
210670454,correct
210668901,correct
210671208,correct
210672158,correct
210670372,correct
210671703,correct
210673918,correct
210675595,correct
210676731,correct
210675635,correct
210677660,correct
210679650,correct
210681674,correct
210683524,correct
210683927,correct
210683348,correct
210683472,correct
210686033,correct
210686631,correct
210687105,correct
210687744,correct
210688352,correct
210689309,correct
210689525,correct
210689335,correct
210689965,correct
210691326,correct
210692312,correct
210693098,correct
210694181,correct
210696076,correct
210697918,correct
210698948,correct
210699229,correct
210700181,correct
210703215,correct
210703349,correct
210704619,correct
210705317,correct
210704896,correct
210706050,correct
210706247,correct
210706365,incorrect
210708551,correct
210709666,correct
210710224,correct
210712052,correct
210712563,correct
210717756,correct
210718212,correct
210718752,incorrect
210718939,incorrect
210718686,correct
210718456,correct
210720703,correct
210721702,correct
210722936,correct
210723772,correct
210723971,correct
210726980,correct
210727272,correct
210728615,correct
210727950,correct
210728753,correct
210728803,correct
210729706,correct
210730849,correct
210730587,correct
210731460,correct
210732485,correct
210732558,correct
210733380,correct
210733464,correct
210734330,correct
210734578,incorrect
210736201,incorrect
210737786,correct
210738571,correct
210738393,correct
210738386,correct
210739778,correct
210740794,correct
210740396,correct
210741907,correct
210742220,correct
210743335,correct
210742324,correct
210744140,correct
210744473,correct
210743330,correct
210746180,correct
210744649,correct
210746350,correct
210746912,correct
210745681,correct
210747777,correct
210747998,correct
210748236,correct
210751021,correct
210750778,correct
210753127,correct
210754174,correct
210757114,correct
210757331,correct
210757938,correct
210757041,correct
210758259,correct
210760498,correct
210760462,correct
210762507,correct
210763629,correct
210764542,correct
210764435,correct
210762207,correct
210765351,correct
210766436,correct
210765446,incorrect
210768491,correct
210768388,correct
210771451,correct
210771525,correct
210772411,correct
210772499,correct
210773022,correct
210771840,correct
210772571,correct
210773298,correct
210774254,correct
210775565,correct
210776006,correct
210779713,correct
210780018,correct
210780092,correct
210778879,incorrect
210780564,correct
210780435,correct
210781416,correct
210781818,correct
210784280,correct
210783523,correct
210783946,correct
210781585,incorrect
210786126,correct
210785741,correct
210788405,correct
210789472,correct
210786384,incorrect
210791147,correct
210792116,correct
210792799,correct
210794030,correct
210796492,correct
210796814,correct
210795749,correct
210797209,correct
210798264,correct
210800906,correct
210803742,correct
210802968,correct
210802878,correct
210809909,correct
210809936,correct
210810602,correct
210810583,correct
210811428,correct
210814988,correct
210813851,correct
210815422,correct
210814027,correct
210820445,correct
210820045,correct
210822836,correct
210824223,correct
210825124,correct
210825424,correct
210826048,correct
210826961,correct
210829147,correct
210829185,correct
210829575,correct
210828918,correct
210829240,correct
210830379,correct
210832040,correct
210833719,correct
210834776,correct
210834271,correct
210837948,correct
210837659,correct
210840909,correct
210841689,correct
210842734,correct
210845213,correct
210846560,correct
210846980,correct
210847674,correct
210848216,correct
210836124,correct
210850438,correct
210852773,correct
210853214,correct
210852711,correct
210853618,correct
210853700,correct
210853450,correct
210853328,correct
210856317,correct
210856777,correct
210857449,correct
210860657,correct
210861103,correct
210861022,correct
210861217,incorrect
210861647,correct
210861818,correct
210862996,correct
210863647,incorrect
210867088,correct
210866937,correct
210869646,correct
210872388,correct
210872970,correct
210877969,correct
210881029,correct
210881641,correct
210882957,correct
210884900,correct
210884425,correct
210884130,correct
210892741,correct
210884899,correct
210894515,correct
210895940,correct
210894816,correct
210896695,correct
210896250,correct
210899064,correct
210898567,correct
210900571,correct
210900692,correct
210903113,correct
210902966,correct
210904165,correct
210905999,correct
210905360,correct
210908924,correct
210908292,correct
210907823,correct
210906040,incorrect
210911341,correct
210911239,correct
210911847,correct
210913864,correct
210914526,correct
210915218,correct
210915087,correct
210916946,correct
210916704,correct
210916732,correct
210917313,correct
210919849,correct
210919231,incorrect
210919084,correct
210920824,correct
210921440,incorrect
210921142,correct
210921317,correct
210923997,correct
210924086,correct
210921429,correct
210924184,correct
210924331,correct
210924847,correct
210924385,correct
210927141,correct
210928403,incorrect
210929192,correct
210929695,correct
210929367,correct
210931382,correct
210930339,correct
210933272,correct
210934818,correct
210936023,correct
210937385,correct
210939090,correct
210940457,correct
210939869,correct
210942764,correct
210941435,correct
210942293,correct
210945448,correct
210945409,correct
210946070,correct
210947070,incorrect
210948217,correct
210947862,correct
210948764,correct
210949961,correct
210948157,correct
210952824,correct
210951637,correct
210950441,correct
210952990,correct
210953819,correct
210953120,correct
210952028,correct
210954111,correct
210954778,incorrect
210955278,correct
210958038,correct
210958194,correct
210960212,correct
210958175,correct
210960530,correct
210959483,correct
210962570,correct
210963618,correct
210962238,correct
210965575,correct
210964575,correct
210967259,correct
210968446,correct
210968019,correct
210970454,correct
210972686,correct
210974648,correct
210977860,correct
210979784,correct
210980027,correct
210979573,correct
210982533,correct
210983705,correct
210984143,correct
210985856,correct
210986035,correct
210987975,correct
210987991,correct
210993580,correct
210992809,correct
210994809,correct
210997844,correct
211001049,correct
210993116,correct
211002281,correct
211001741,correct
211000862,correct
211004948,correct
211004236,correct
211004064,correct
211005718,correct
211006266,correct
211006237,incorrect
211009025,correct
211008657,correct
211009834,correct
211010873,correct
211010960,correct
211015483,correct
211018417,correct
211020259,correct
211019043,correct
211023577,correct
211027929,incorrect
211031561,correct
211033821,correct
211032682,incorrect
211032793,correct
211036417,correct
211036333,correct
211036850,correct
211036440,correct
211039023,correct
211039441,correct
211042868,correct
211043515,correct
211044101,correct
211044858,correct
211047594,correct
211046367,incorrect
211051541,correct
211046064,correct
211055404,correct
211050403,correct
211055064,correct
211055111,correct
211055521,correct
211059171,correct
211063318,incorrect
211065192,correct
211067544,correct
211067285,incorrect
211076484,correct
211077223,correct
211081416,correct
211080332,correct
211081159,correct
211084779,correct
211078046,correct
211087380,correct
211085939,correct
211088444,correct
211091010,correct
211091260,correct
211089769,correct
211082569,incorrect
211090933,incorrect
211092128,correct
211093949,correct
211095522,correct
211095409,correct
211094842,correct
211095007,incorrect
211096458,incorrect
211100337,correct
211100540,correct
211102374,correct
211102151,correct
211102484,correct
211102635,correct
211103122,correct
211103488,correct
211103319,correct
211104481,correct
211108929,correct
211109213,correct
211111880,correct
211112852,correct
211112320,correct
211114973,correct
211118745,correct
211121898,correct
211125600,correct
211128582,correct
211130190,incorrect
211130597,correct
211129437,correct
211134016,correct
211132451,correct
211135259,correct
211130986,correct
211137401,correct
211135230,correct
211137412,correct
211138555,correct
211140703,correct
211141722,correct
211138965,correct
211142929,correct
211140487,correct
211143093,correct
211143930,correct
211145668,correct
211147136,correct
211146526,correct
211148185,correct
211147151,correct
211148197,correct
211152016,correct
211155647,correct
211156468,correct
211157832,correct
211157434,correct
211159693,correct
211159416,correct
211161061,correct
211162282,correct
211162581,correct
211165150,correct
211167028,correct
211168031,correct
211164631,correct
211168642,correct
211168596,correct
211167749,correct
211168209,correct
211170181,correct
211170671,correct
211168393,correct
211172828,correct
211173683,correct
211172260,correct
211173545,correct
211174493,correct
211175296,correct
211175333,correct
211176258,correct
211177460,correct
211179415,correct
211179832,correct
211179807,correct
211177164,correct
211179863,incorrect
211185759,correct
211180800,correct
211184767,correct
211186947,correct
211187032,correct
211188012,correct
211188407,correct
211190559,correct
211189332,correct
211190376,correct
211181044,incorrect
211192894,correct
211194476,correct
211194468,correct
211194510,correct
211197983,correct
211200116,correct
211199848,correct
211199979,correct
211203929,correct
211204598,correct
211207993,correct
211207421,correct
211210309,correct
211211218,correct
211211419,correct
211211246,correct
211213325,correct
211213057,incorrect
211212170,correct
211214193,correct
211212354,correct
211212751,correct
211216020,incorrect
211218023,correct
211218609,correct
211219023,correct
211218814,correct
211218615,correct
211219390,correct
211221730,correct
211222750,correct
211226655,incorrect
211228464,correct
211230052,correct
211229432,correct
211228789,correct
211231473,correct
211232429,correct
211233418,correct
211233198,correct
211233618,correct
211236703,correct
211237824,correct
211240043,correct
211240547,correct
211242750,correct
211246459,correct
211247043,correct
211246406,correct
211247759,correct
211248637,correct
211250564,correct
211249177,correct
211250235,correct
211251173,correct
211252806,correct
211251389,correct
211256758,correct
211255099,correct
211257829,correct
211258023,correct
210737505,correct
211262038,correct
211261425,incorrect
211265239,correct
211271346,correct
211270328,correct
211268671,correct
211271084,correct
211273973,correct
211272288,correct
211273038,correct
211271913,correct
211277888,correct
211280477,correct
211280336,correct
211282218,correct
211275614,incorrect
211282288,correct
211285575,correct
211284546,correct
211286579,correct
211287158,correct
211288347,correct
211288614,correct
211291938,correct
211291830,incorrect
211292894,correct
211294360,incorrect
211292723,correct
211292123,correct
211293715,correct
211294136,correct
211294857,correct
211297376,correct
211299418,correct
211298997,correct
211306415,correct
211304389,correct
211306629,correct
211308869,correct
211309398,correct
211310695,correct
211311711,correct
211313362,correct
211313758,correct
211314339,correct
211314174,correct
211315250,incorrect
211315792,correct
211315718,correct
211315809,correct
211317358,correct
211317390,incorrect
211315348,incorrect
211319427,correct
211321890,correct
211321916,correct
211323280,correct
211323724,correct
211325419,correct
211325604,correct
211326311,correct
211327103,correct
211327540,correct
211329006,correct
211329277,correct
211331155,correct
211331646,correct
211333031,correct
211333249,correct
211335339,correct
211336063,correct
211336542,correct
211337291,correct
211339356,correct
211340569,correct
211343348,correct
211344571,correct
211343373,correct
211344783,correct
211349930,correct
211348555,correct
211348939,correct
211349726,correct
211353002,correct
211350370,correct
211353340,correct
211352422,correct
211353416,correct
211355436,correct
211354854,incorrect
211357177,correct
211355499,correct
211355577,correct
211357598,correct
211359813,correct
211363811,correct
211362420,correct
211363979,correct
211366680,correct
211364622,correct
211364134,incorrect
211368133,correct
211368460,correct
211368507,correct
211370639,correct
211369436,correct
211370384,correct
211372414,correct
211372313,incorrect
211372446,correct
211373883,correct
211372836,correct
211371834,correct
211375730,correct
211375980,correct
211375249,correct
211374934,correct
211377614,correct
211378001,correct
211377431,correct
211380333,correct
211380994,correct
211382658,correct
211382551,correct
211383839,incorrect
211386570,correct
211386735,correct
211388348,correct
211388529,correct
211388293,correct
211388507,correct
211388654,correct
211389080,incorrect
211389652,correct
211390355,correct
211389867,correct
211390805,correct
211391698,correct
211392284,correct
211390521,correct
211391673,correct
211391727,correct
211392173,correct
211395392,correct
211394776,incorrect
211396090,correct
211396658,correct
211396361,correct
211396637,correct
211398074,correct
211398424,correct
211398626,incorrect
211398429,correct
211399436,correct
211397757,correct
211404952,correct
211404734,correct
211404522,correct
211407030,correct
211408941,correct
211409420,correct
211411490,correct
211409672,correct
211412322,correct
211414551,correct
211415073,correct
211414181,correct
211416402,correct
211416017,correct
211415159,correct
211423424,correct
211424034,correct
211423233,correct
211427005,correct
211427601,correct
211432898,correct
211429639,incorrect
211441810,correct
211440649,correct
211441481,correct
211442233,correct
211443046,correct
211446373,correct
211449915,correct
211446875,correct
211428449,incorrect
211450671,correct
211450563,correct
211452462,correct
211454056,correct
211453433,correct
211456167,correct
211456165,correct
211457206,correct
211457828,correct
211456345,correct
211459309,correct
211459941,correct
211459950,incorrect
211461155,incorrect
211462282,correct
211463411,correct
211463167,correct
211461241,correct
211462568,incorrect
211467870,correct
211471283,correct
211471146,correct
211471362,correct
211473782,correct
211478007,correct
211478185,correct
211478629,correct
211478318,correct
211482028,correct
211484459,correct
211486685,correct
211488405,correct
211483258,incorrect
211488843,correct
211489362,correct
211483381,incorrect
211489664,correct
211494312,correct
211491264,correct
211496213,correct
211496525,correct
211490695,correct
211496124,correct
211498939,correct
211500039,correct
211500521,correct
211501588,correct
211503968,correct
211504795,correct
211504838,incorrect
211504214,correct
211506523,correct
211506815,correct
211508709,correct
211508705,correct
211510613,correct
211509712,correct
211510214,correct
211508895,incorrect
211508895,incorrect
211511037,correct
211511590,correct
211515864,incorrect
211513845,correct
211518166,correct
211521180,correct
211520275,correct
211527056,correct
211527327,correct
211525625,correct
211529586,correct
211528929,correct
211535880,correct
211538426,correct
211539942,correct
211540477,correct
211538811,correct
211539388,correct
211543750,correct
211543090,correct
211546473,correct
211548316,correct
211549654,correct
211548755,correct
211551901,correct
211553663,correct
211556040,correct
211546711,correct
211538511,incorrect
211556925,correct
211557204,correct
211557032,correct
211558517,correct
211558741,correct
211559568,correct
211560509,correct
211547540,incorrect
211559638,incorrect
211562916,correct
211563014,correct
211563891,correct
211564084,correct
211563511,incorrect
211564318,correct
211564266,correct
211565035,correct
211566155,correct
211559104,incorrect
211567671,incorrect
211569592,correct
211569143,correct
211570994,correct
211573961,correct
211574281,correct
211574436,correct
211575931,correct
211578849,incorrect
211588462,correct
211587603,incorrect
211590544,correct
211591291,correct
211592150,correct
211597419,correct
211596871,correct
211601943,correct
211601945,correct
211605278,correct
211604540,correct
211605950,correct
211606725,correct
211608645,correct
211611233,correct
211611593,correct
211611682,correct
211612840,correct
211617268,correct
211618846,incorrect
211619263,correct
211619434,correct
211619951,correct
211618808,correct
211619444,correct
211621096,correct
211620207,incorrect
211620053,incorrect
211621599,incorrect
211623772,correct
211624846,correct
211625427,correct
211626479,correct
211628217,correct
211627562,correct
211630381,correct
211630007,correct
211630208,correct
211631405,incorrect
211631862,correct
211631827,correct
211632914,incorrect
211634320,correct
211634465,correct
211636618,correct
211635958,correct
211634951,correct
211637866,correct
211638397,correct
211638498,correct
211641063,correct
211640592,correct
211642336,correct
211641248,correct
211641083,correct
211644465,correct
211648363,correct
211645955,correct
211649441,correct
211649078,correct
211649249,correct
211651673,correct
211651641,correct
211652920,correct
211658834,correct
211660526,correct
211663710,correct
211664080,correct
211663722,correct
211666433,correct
211671385,correct
211655609,incorrect
211675394,correct
211675975,incorrect
211679049,correct
211679115,incorrect
211680018,correct
211683880,correct
211683662,incorrect
211685420,correct
211686190,correct
211687328,correct
211688886,correct
211687192,correct
211687945,correct
211690816,correct
211689638,incorrect
211690827,correct
211689618,correct
211690150,correct
211691461,correct
211686265,incorrect
211692325,correct
211691658,correct
211692469,correct
211693484,correct
211693043,correct
211691975,correct
211694194,correct
211693827,correct
211696060,correct
211695810,incorrect
211698039,correct
211699746,correct
211699949,correct
211700651,correct
211697759,correct
211701307,correct
211703277,correct
211698368,correct
211704324,correct
211704513,correct
211704752,correct
211705402,correct
211707317,correct
211709582,correct
211711861,correct
211711355,correct
211713329,correct
211706929,incorrect
211719584,correct
211722179,correct
211723698,correct
211724215,incorrect
211727134,correct
211723379,correct
211725261,correct
211730448,correct
211729076,correct
211730521,correct
211723182,correct
211729989,incorrect
211733997,incorrect
211735025,correct
211736649,correct
211735894,correct
211735076,incorrect
211737993,correct
211737370,correct
211739911,correct
211740876,correct
211740929,correct
211741149,incorrect
211741702,correct
211725873,incorrect
211743570,correct
211744103,correct
211746581,correct
211745130,incorrect
211747125,correct
211749880,correct
211750682,correct
211750644,correct
211748245,correct
211750374,correct
211750463,correct
211751388,correct
211753450,correct
211754867,correct
211755400,correct
211752111,correct
211754898,correct
211756908,correct
211758509,correct
211759371,correct
211762048,correct
211763905,correct
211765348,correct
211765774,correct
211765141,correct
211767545,correct
211766870,correct
211768356,correct
211767787,correct
211764856,incorrect
211774915,correct
211773923,correct
211773371,incorrect
211776035,correct
211777050,correct
211777869,correct
211776883,correct
211777759,correct
211778579,correct
211778961,correct
211779972,correct
211780854,correct
211782269,correct
211784702,correct
211784003,correct
211784323,correct
211786369,correct
211786806,correct
211786842,correct
211787056,correct
211788037,incorrect
211790334,correct
211791381,correct
211791651,correct
211794547,correct
211794545,correct
211794549,correct
211794922,correct
211795877,correct
211797610,correct
211797665,correct
211798492,correct
211797450,correct
211801343,correct
211800841,incorrect
211802634,correct
211805535,correct
211806755,correct
211807354,correct
211807395,correct
211811554,correct
211812734,correct
211813539,correct
211812651,correct
211816937,incorrect
211819633,correct
211818458,correct
211818293,correct
211818879,correct
211818146,correct
211820966,correct
211823331,correct
211823838,correct
211824513,incorrect
211825903,correct
211825177,correct
211825738,correct
211827468,correct
211826760,correct
211827993,correct
211829086,correct
211829725,correct
211833570,correct
211833365,correct
211836432,correct
211837009,correct
211836975,correct
211836871,correct
211838212,correct
211838207,correct
211839156,correct
211838972,correct
211840256,correct
211840640,correct
211841485,correct
211841461,correct
211840921,correct
211842872,correct
211842392,correct
211844066,correct
211843223,correct
211846730,correct
211846958,correct
211846745,correct
211847141,correct
211848314,correct
211848274,correct
211849546,correct
211849760,correct
211850391,correct
211850466,incorrect
211851014,correct
211855469,correct
211854172,correct
211857956,correct
211857036,correct
211857585,correct
211859431,correct
211861829,correct
211862973,correct
211867209,correct
211871646,correct
211872413,incorrect
211871878,correct
211873451,correct
211877853,correct
211877422,incorrect
211879171,correct
211879600,correct
211878759,correct
211884083,correct
211883446,correct
211886110,incorrect
211886322,correct
211888139,correct
211888039,correct
211886825,correct
211887525,correct
211886137,correct
211891959,correct
211890560,correct
211893673,correct
211894627,correct
211897469,correct
211894102,correct
211898824,correct
211898036,correct
211897788,correct
211904888,incorrect
211905947,correct
211905925,correct
211907030,correct
211907371,incorrect
211896249,incorrect
211906079,correct
211909192,correct
211910775,correct
211909814,correct
211909896,correct
211910122,correct
211913175,correct
211912648,correct
211913163,correct
211913703,correct
211914641,correct
211914444,correct
211911657,correct
211916225,correct
211917211,correct
211917032,correct
211918760,correct
211921638,correct
211918265,correct
211924899,correct
211928435,correct
211933880,correct
211935653,correct
211933182,correct
211937302,correct
211939812,correct
211937528,correct
211938029,correct
211939462,correct
211941160,correct
211950072,incorrect
211935265,correct
211950652,correct
211955405,correct
211955982,correct
211959757,correct
211960191,incorrect
211963440,correct
211965211,correct
211964385,incorrect
211961777,correct
211967303,incorrect
211965361,correct
211969061,correct
211971378,correct
211974378,correct
211973547,correct
211959838,correct
211976441,correct
211976772,correct
211976084,correct
211976223,correct
211979071,correct
211976959,incorrect
211983656,correct
211984708,correct
211984657,correct
211987712,correct
211986964,correct
211993290,correct
211994270,incorrect
212002991,correct
212002913,incorrect
212001389,correct
212005223,correct
212006160,incorrect
212005340,correct
212006920,correct
212006457,correct
212006510,correct
212006578,correct
212011718,correct
212013113,correct
212012101,correct
212011827,correct
212013341,correct
212013585,correct
212017565,incorrect
212019996,correct
212021111,incorrect
212022130,correct
212025969,incorrect
212027960,correct
212029191,correct
212029537,incorrect
212029901,correct
212029529,correct
212030575,correct
212030992,correct
212032780,correct
212033178,correct
212033964,correct
212033863,correct
212035663,correct
212036869,correct
212039998,correct
212035964,correct
212042820,correct
212045685,correct
212046766,correct
212047120,correct
212050420,correct
212049988,correct
212052453,correct
212052410,correct
212056863,correct
212057395,correct
212059800,correct
212060581,correct
212062429,correct
212063118,correct
212063251,correct
212063511,correct
212063538,correct
212063353,correct
212064592,correct
212064554,correct
212065091,correct
212068567,correct
212069416,correct
212069831,correct
212072134,correct
212074109,incorrect
212075792,correct
212073836,incorrect
212076776,correct
212077204,correct
212078793,correct
212078553,correct
212078320,correct
212078750,correct
212079922,correct
212080614,correct
212081598,correct
212081860,correct
212083198,correct
212082856,correct
212082114,correct
212085931,correct
212086503,correct
212089119,correct
212091447,correct
212092066,correct
212093531,correct
212092077,correct
212094923,correct
212093650,correct
212094746,correct
212094492,correct
212096945,correct
212096849,correct
212098127,correct
212098494,correct
212099096,correct
212098932,correct
212100408,correct
212099409,correct
212103611,correct
212103106,correct
212103296,correct
212106571,correct
212106192,correct
212106679,correct
212108174,correct
212110318,correct
212109462,correct
212112188,correct
212113955,correct
212115081,correct
212116116,correct
212117389,correct
212117245,correct
212116942,correct
212117989,correct
212119653,correct
212120078,incorrect
212122873,correct
212123253,correct
212123027,incorrect
212128417,correct
212128663,correct
212132097,correct
212132090,correct
212134519,correct
212135790,correct
212138299,correct
212138866,incorrect
212140931,correct
212143160,correct
212144346,correct
212142005,correct
212144912,correct
212146599,correct
212146024,correct
212145995,correct
212145672,correct
212146373,correct
212148010,correct
212147694,correct
212146210,correct
212146691,correct
212147758,correct
212149385,incorrect
212148473,correct
212150774,correct
212151161,correct
212150421,correct
212151085,correct
212151797,correct
212150496,correct
212153281,incorrect
212154850,correct
212156416,correct
212156685,correct
212154952,correct
212157536,correct
212156943,correct
212157631,correct
212159681,correct
212158771,correct
212159847,correct
212160704,incorrect
212161958,incorrect
212161184,correct
212161486,incorrect
212162731,correct
212163325,correct
212164119,correct
212164174,correct
212165522,incorrect
212165246,correct
212165348,correct
212165815,correct
212165685,correct
212164327,correct
212166727,correct
212166473,correct
212165628,correct
212165619,correct
212168407,correct
212170943,correct
212171449,correct
212172191,correct
212173190,correct
212174650,correct
212175454,correct
212178168,correct
212178502,correct
212178075,correct
212179999,correct
212178742,correct
212182710,correct
212181757,correct
212183017,correct
212185127,correct
212184548,correct
212184978,correct
212188507,correct
212188818,correct
212191237,incorrect
212194112,incorrect
212191446,correct
212197444,correct
212194408,correct
212199414,correct
212203101,correct
212201824,correct
212207236,correct
212207900,incorrect
212211108,correct
212207888,correct
212210144,correct
212211038,correct
212213316,correct
212214943,incorrect
212217326,correct
212215911,correct
212216568,correct
212217965,correct
212218731,correct
212218458,correct
212216613,correct
212220537,correct
212225230,correct
212224974,correct
212227562,correct
212228511,correct
212226930,correct
212229373,correct
212231402,correct
212231296,correct
212232197,correct
212229737,correct
212233667,incorrect
212233999,correct
212233687,correct
212236018,correct
212236761,correct
212237076,correct
212238091,correct
212240611,correct
212241052,correct
212241337,correct
212243764,correct
212244385,correct
212245070,correct
212247175,correct
212248014,correct
212252918,incorrect
212253244,correct
212253021,incorrect
212252038,incorrect
212255520,correct
212255727,incorrect
212255969,incorrect
212259479,correct
212259699,correct
212261908,correct
212263373,correct
212264474,correct
212264118,correct
212265190,correct
212266349,correct
212267426,correct
212267623,correct
212268331,correct
212269178,correct
212269439,correct
212272873,correct
212272390,correct
212273019,correct
212273481,correct
212274010,correct
212273659,incorrect
212274165,correct
212274314,correct
212275769,correct
212277452,correct
212279178,correct
212277492,correct
212279910,correct
212279292,correct
212281702,correct
212281673,incorrect
212281022,correct
212285846,incorrect
212285418,correct
212285539,incorrect
212286875,correct
212288797,correct
212289958,correct
212290765,correct
212293519,correct
212293411,correct
212293085,correct
212294896,correct
212296043,correct
212296974,correct
212297910,correct
212298101,correct
212300030,correct
212300695,correct
212300433,correct
212302762,correct
212303475,correct
212303938,correct
212290406,incorrect
212307853,correct
212308124,correct
212308307,correct
212303502,incorrect
212308781,correct
212309544,correct
212309820,correct
212311614,incorrect
212314098,correct
212316825,correct
212317777,correct
212317903,correct
212320132,correct
212319992,correct
212320768,incorrect
212322609,correct
212321739,correct
212323944,correct
212324786,correct
212325622,correct
212326025,correct
212326014,correct
212327152,correct
212327499,incorrect
212327281,correct
212327931,correct
212327082,incorrect
212330094,correct
212330361,correct
212330141,correct
212330031,correct
212331456,correct
212330551,incorrect
212332203,correct
212335759,correct
212336274,incorrect
212337118,correct
212337153,correct
212338662,correct
212337435,correct
212336963,correct
212346400,correct
212349316,correct
212351346,correct
212355727,correct
212355700,correct
212357184,correct
212356691,correct
212361534,correct
212360061,correct
212358989,correct
212361163,correct
212362151,correct
212361183,correct
212361548,correct
212362219,correct
212365591,correct
212365763,correct
212366554,correct
212368478,correct
212367733,correct
212367947,incorrect
212367826,correct
212369304,correct
212370397,correct
212370059,correct
212377966,correct
212375932,correct
212376366,incorrect
212383493,correct
212385271,correct
212388520,correct
212387071,correct
212387928,correct
212388237,correct
212387268,correct
212390182,correct
212387445,correct
212389971,correct
212391260,correct
212391554,correct
212392987,correct
212393868,correct
212389240,correct
212397496,correct
212398051,correct
212398592,correct
212399470,correct
212399844,correct
212402638,correct
212405572,correct
212407582,incorrect
212407789,correct
212412634,correct
212413359,correct
212414418,correct
212413188,correct
212416569,correct
212417506,correct
212417277,correct
212419764,correct
212425412,correct
212425648,correct
212427437,correct
212430281,correct
212430091,correct
212430299,incorrect
212432455,correct
212433563,correct
212436209,correct
212437907,correct
212440472,correct
212447164,correct
212447526,correct
212449400,correct
212449836,correct
212451379,correct
212450447,correct
212455848,correct
212456629,correct
212459006,correct
212462035,incorrect
212471763,correct
212470517,correct
212473566,correct
212471932,incorrect
212473730,correct
212475739,correct
212476202,correct
212476284,incorrect
212477179,correct
212477944,correct
212472158,correct
212478390,correct
212480756,correct
212480718,correct
212480249,correct
212481623,correct
212481494,correct
212482142,correct
212485802,correct
212487194,correct
212487054,correct
212486699,correct
212488449,correct
212489059,correct
212488541,correct
212488128,incorrect
212488050,correct
212487601,incorrect
212490290,correct
212489514,correct
212491705,correct
212494091,correct
212494183,correct
212495454,correct
212496432,correct
212495659,correct
212497108,correct
212496971,correct
212499473,incorrect
212499898,correct
212499058,incorrect
212504332,correct
212505782,correct
212506632,correct
212506840,correct
212510098,correct
212507575,correct
212510407,correct
212500942,incorrect
212509789,correct
212516064,correct
212517279,correct
212519138,correct
212518352,correct
212521760,correct
212523307,correct
212523480,correct
212525755,correct
212528361,correct
212531957,incorrect
212533977,correct
212533968,correct
212532643,correct
212517508,incorrect
212536887,correct
212535156,correct
212535851,correct
212535802,correct
212538321,correct
212540186,correct
212540035,correct
212542715,correct
212543204,incorrect
212549379,correct
212548279,correct
212556533,incorrect
212561212,correct
212555727,incorrect
212564875,correct
212568636,correct
212571588,correct
212572860,correct
212574657,incorrect
212572512,correct
212573729,correct
212575744,correct
212517980,incorrect
212578451,correct
212580444,correct
212581127,correct
212585701,correct
212585620,correct
212584409,incorrect
212585889,correct
212586425,correct
212591884,correct
212591428,correct
212592035,correct
212595527,correct
212598895,correct
212599724,correct
212600964,correct
212605433,correct
212606591,correct
212604058,incorrect
212609276,correct
212611816,correct
212614175,correct
212599490,incorrect
212620124,correct
212622642,correct
212623829,correct
212622701,incorrect
212629700,correct
212629479,correct
212631320,correct
212628055,correct
212633520,correct
212630298,correct
212633723,incorrect
212636101,correct
212636733,correct
212630316,correct
212637357,incorrect
212634560,correct
212638074,correct
212642998,correct
212641550,correct
212641926,correct
212642741,correct
212644684,correct
212648043,correct
212648421,correct
212651887,correct
212650814,incorrect
212654850,correct
212654053,incorrect
212655130,correct
212655651,correct
212656063,correct
212654026,correct
212655384,correct
212657239,correct
212657728,correct
212657314,correct
212658247,correct
212657887,correct
212658431,correct
212656750,correct
212659824,correct
212664507,correct
212664249,correct
212665994,correct
212665290,correct
212666373,correct
212667815,correct
212670157,correct
212671282,correct
212670486,correct
212673020,correct
212675575,correct
212677194,correct
212678991,correct
212679044,correct
212680153,correct
212680572,correct
212681272,correct
212681478,correct
212684108,correct
212680966,incorrect
212688146,correct
212688328,incorrect
212690035,correct
212689756,incorrect
212693141,correct
212693183,correct
212695088,incorrect
212697098,correct
212696863,correct
212704445,correct
212707890,correct
212708006,correct
212710554,correct
212708659,correct
212713786,incorrect
212713263,correct
212715279,correct
212716583,incorrect
212719117,correct
212720903,correct
212725065,incorrect
212727900,incorrect
212728266,correct
212728817,correct
212729602,correct
212727730,correct
212731449,correct
212732287,correct
212733641,correct
212733873,correct
212734076,correct
212737179,incorrect
212738468,correct
212739303,correct
212739051,correct
212738436,correct
212740319,correct
212740080,correct
212741722,correct
212741154,correct
212740739,correct
212741420,correct
212741460,correct
212742818,correct
212744278,correct
212744194,correct
212744562,correct
212747387,correct
212747586,correct
212748030,incorrect
212749539,correct
212749211,correct
212749726,correct
212749966,correct
212744575,incorrect
212749791,correct
212752657,correct
